"filename", "language", "Markdown", "YAML", "Properties", "Swift", "Shell Script", "C++", "JavaScript", "Dart", "Java", "Objective-C", "Gradle", "XML", "JSON", "Rust", "Ruby", "C", "comment", "blank", "total"
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\android\gradle\wrapper\gradle-wrapper.properties", "Properties", 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1, -7
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\android\local.properties", "Properties", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\android\settings.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 0, 0, 0, 0, 0, 0, -4, -16
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\ios\Flutter\flutter_export_environment.sh", "Shell Script", 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -14
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\ios\Runner\AppDelegate.swift", "Swift", 0, 0, 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -14
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -122, 0, 0, 0, 0, -1, -123
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\ios\Runner\Assets.xcassets\LaunchImage.imageset\Contents.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, 0, 0, 0, 0, -1, -24
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\ios\Runner\Assets.xcassets\LaunchImage.imageset\README.md", "Markdown", -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -5
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\ios\Runner\Base.lproj\LaunchScreen.storyboard", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -36, 0, 0, 0, 0, -1, -1, -38
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\ios\Runner\Base.lproj\Main.storyboard", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, -1, -1, -27
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\ios\Runner\GeneratedPluginRegistrant.h", "C++", 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -7, -20
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\ios\Runner\GeneratedPluginRegistrant.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, -4, -7, -22
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\ios\Runner\Runner-Bridging-Header.h", "C++", 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -2
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\lib\main.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -432, 0, 0, 0, 0, 0, 0, 0, 0, -4, -19, -455
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\lib\video_list.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -57, 0, 0, 0, 0, 0, 0, 0, 0, -1, -4, -62
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\pubspec.yaml", "YAML", 0, -18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -26
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\example\test\widget_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\enums\playback_rate.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, -14, -9, -33
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\enums\player_state.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, -13, -8, -30
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\enums\position_indicator_value.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -6
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\enums\thumbnail_quality.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, -9, -6, -22
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\enums\video_quality.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -24
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\player\raw_youtube_player.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -299, 0, 0, 0, 0, 0, 0, 0, 0, -9, -27, -335
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\player\youtube_player.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -342, 0, 0, 0, 0, 0, 0, 0, 0, -93, -38, -473
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\utils\duration_formatter.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -4, -2, -31
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\utils\errors.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, -4, -2, -26
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\utils\youtube_meta_data.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -30, 0, 0, 0, 0, 0, 0, 0, 0, -7, -7, -44
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\utils\youtube_player_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -226, 0, 0, 0, 0, 0, 0, 0, 0, -69, -53, -348
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\utils\youtube_player_flags.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -76, 0, 0, 0, 0, 0, 0, 0, 0, -57, -20, -153
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\widgets\duration_widgets.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, -6, -11, -97
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\widgets\full_screen_button.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -52, 0, 0, 0, 0, 0, 0, 0, 0, -7, -12, -71
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\widgets\live_bottom_bar.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -105, 0, 0, 0, 0, 0, 0, 0, 0, -8, -14, -127
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\widgets\play_pause_button.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -90, 0, 0, 0, 0, 0, 0, 0, 0, -7, -13, -110
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\widgets\playback_speed_button.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -66, 0, 0, 0, 0, 0, 0, 0, 0, -7, -11, -84
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\widgets\progress_bar.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -264, 0, 0, 0, 0, 0, 0, 0, 0, -19, -53, -336
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\widgets\touch_shutter.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -141, 0, 0, 0, 0, 0, 0, 0, 0, -12, -15, -168
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\widgets\widgets.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -9
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\src\widgets\youtube_player_builder.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, -6, -12, -72
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\lib\youtube_player_flutter.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -15
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\pubspec.yaml", "YAML", 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -29
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\test\youtube_player_flutter_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -197, 0, 0, 0, 0, 0, 0, 0, 0, -1, -19, -217
"c:\Users\acer\workspace1\langtube\packages\youtube_player_flutter\web_assets\youtube_player.js", "JavaScript", 0, 0, 0, 0, 0, 0, -188, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -3, -195
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\CHANGELOG.md", "Markdown", -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\README.md", "Markdown", -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -11, -40
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\analysis_options.yaml", "YAML", 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -5
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\android\app\src\main\java\io\flutter\plugins\GeneratedPluginRegistrant.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, -3, -4, -26
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\android\local.properties", "Properties", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\ios\Flutter\flutter_export_environment.sh", "Shell Script", 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -14
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\ios\Runner\GeneratedPluginRegistrant.h", "C++", 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -7, -20
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\ios\Runner\GeneratedPluginRegistrant.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, -4, -7, -22
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\lib\src\cookies_manager.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -64, 0, 0, 0, 0, 0, 0, 0, 0, -23, -13, -100
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\lib\src\cookies_storage_manager.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -7
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\lib\src\interactions_controller.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -82, 0, 0, 0, 0, 0, 0, 0, 0, -1, -15, -98
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\lib\src\observed_video.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -97, 0, 0, 0, 0, 0, 0, 0, 0, -1, -13, -111
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\lib\src\scraper.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -110, 0, 0, 0, 0, 0, 0, 0, 0, -10, -14, -134
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\lib\src\webview_manager.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -79, 0, 0, 0, 0, 0, 0, 0, 0, -6, -9, -94
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\lib\youtube_scraper.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\linux\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -12
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\linux\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -16
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -4, -11
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\macos\Flutter\ephemeral\flutter_export_environment.sh", "Shell Script", 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -13
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\pubspec.yaml", "YAML", 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -5, -33
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\test\youtube_scraper_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\web_assets\youtube_scraper.js", "JavaScript", 0, 0, 0, 0, 0, 0, -193, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -31, -232
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\windows\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -12
"c:\Users\acer\workspace1\langtube\packages\youtube_scraper\windows\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -16
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\CHANGELOG.md", "Markdown", -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\README.md", "Markdown", -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -11, -40
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\analysis_options.yaml", "YAML", 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -5
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\android\app\src\main\java\io\flutter\plugins\GeneratedPluginRegistrant.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, -17, 0, 0, 0, 0, 0, 0, 0, -3, -4, -24
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\android\local.properties", "Properties", 0, 0, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\ios\Flutter\flutter_export_environment.sh", "Shell Script", 0, 0, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -14
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\ios\Runner\GeneratedPluginRegistrant.h", "C++", 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -7, -20
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\ios\Runner\GeneratedPluginRegistrant.m", "Objective-C", 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, -4, -6, -15
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\lib\src\abstract\api_client.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, -2, -3, -24
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\lib\src\abstract\cache_manager.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -16
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\lib\src\exceptions\exceptions.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -25
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\lib\src\models\download_progress.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -2, -10, -37
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\lib\src\models\scraped_subtitles.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, -1, -9, -64
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\lib\src\models\source_captions.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -66, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -79
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\lib\src\subtitles_scraper.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -114, 0, 0, 0, 0, 0, 0, 0, 0, -6, -9, -129
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\lib\src\utils\cache_expiration_manager.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -31
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\lib\src\utils\cache_redundancy_manager.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -20, 0, 0, 0, 0, 0, 0, 0, 0, -2, -3, -25
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\lib\src\utils\language_filter.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\lib\src\utils\sources_count_manager.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -19
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\lib\src\youtube_explode_manager.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -52, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -59
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\lib\youtube_subtitles_scraper.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -9
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\linux\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -12
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\linux\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -16
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 0, 0, -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -4, -11
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\macos\Flutter\ephemeral\flutter_export_environment.sh", "Shell Script", 0, 0, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -13
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\pubspec.yaml", "YAML", 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -10, -73
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\test\test_subtitles\kurtzgesagt\video1.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\test\test_subtitles\kurtzgesagt\video2.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -236, -4, -240
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\test\youtube_subtitles_scraper_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, -72, 0, 0, 0, 0, 0, 0, 0, 0, -25, -11, -108
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\windows\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -12
"c:\Users\acer\workspace1\langtube\packages\youtube_subtitles_scraper\windows\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -6, -16
"Total", "-", -898, -558, -52, -79, -263, -747, -633, -8016, -367, -77, -361, -309, -290, -270, -17, -1, -3390, -3115, -19443
